2024-08-19 10:48:08,007 DEBUG   HandlerThread:1544672 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-117-generic-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-08-19T08:48:07.989690', 'startedAt': '2024-08-19T08:48:07.420380', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/stud/zhoy/MasterThesis_zhoy/GeoL_net/run.py', 'codePathLocal': 'GeoL_net/run.py', 'codePath': 'GeoL_net/run.py', 'git': {'remote': 'git@github.com:HNYao/masterThesis.git', 'commit': 'ede9e9ebad7cbf6111f45c110f8ede16d765c3aa'}, 'email': 'zhongyao9903@gmail.com', 'root': '/home/stud/zhoy/MasterThesis_zhoy', 'host': 'atcremers106', 'username': 'zhoy', 'executable': '/home/stud/zhoy/anaconda3/envs/o2o/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2345.127916666667, 'min': 800.0, 'max': 4783.333333333333}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 5134.013, 'min': 800.0, 'max': 5200.0}, {'current': 2100.0, 'min': 800.0, 'max': 5200.0}, {'current': 4068.141, 'min': 800.0, 'max': 5200.0}, {'current': 2100.0, 'min': 800.0, 'max': 5200.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 5100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}, {'current': 2100.0, 'min': 800.0, 'max': 4100.0}], 'disk': {'/': {'total': 58.75761032104492, 'used': 22.520404815673828}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 31.03458023071289}}
2024-08-19 10:48:08,007 INFO    HandlerThread:1544672 [system_monitor.py:probe():224] Finished collecting system info
2024-08-19 10:48:08,007 INFO    HandlerThread:1544672 [system_monitor.py:probe():227] Publishing system info
2024-08-19 10:48:08,008 DEBUG   HandlerThread:1544672 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-08-19 10:48:08,857 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_created():271] file/dir created: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/conda-environment.yaml
2024-08-19 10:48:10,832 DEBUG   HandlerThread:1544672 [system_info.py:_save_conda():222] Saving conda packages done
2024-08-19 10:48:10,834 INFO    HandlerThread:1544672 [system_monitor.py:probe():229] Finished publishing system info
2024-08-19 10:48:10,842 DEBUG   SenderThread:1544672 [sender.py:send():379] send: files
2024-08-19 10:48:10,842 INFO    SenderThread:1544672 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-08-19 10:48:10,858 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/conda-environment.yaml
2024-08-19 10:48:10,858 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_created():271] file/dir created: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/wandb-metadata.json
2024-08-19 10:48:11,083 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: python_packages
2024-08-19 10:48:11,083 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: stop_status
2024-08-19 10:48:11,083 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: python_packages
2024-08-19 10:48:11,084 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-19 10:48:11,085 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: stop_status
2024-08-19 10:48:11,282 DEBUG   SenderThread:1544672 [sender.py:send():379] send: telemetry
2024-08-19 10:48:11,379 INFO    wandb-upload_0:1544672 [upload_job.py:push():131] Uploaded file /tmp/tmpqde0khiawandb/0pe3dguw-wandb-metadata.json
2024-08-19 10:48:11,859 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_created():271] file/dir created: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/output.log
2024-08-19 10:48:11,859 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_created():271] file/dir created: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/requirements.txt
2024-08-19 10:48:12,553 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: status_report
2024-08-19 10:48:13,009 DEBUG   SenderThread:1544672 [sender.py:send():379] send: exit
2024-08-19 10:48:13,009 INFO    SenderThread:1544672 [sender.py:send_exit():586] handling exit code: 1
2024-08-19 10:48:13,009 INFO    SenderThread:1544672 [sender.py:send_exit():588] handling runtime: 5
2024-08-19 10:48:13,010 INFO    SenderThread:1544672 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-08-19 10:48:13,010 INFO    SenderThread:1544672 [sender.py:send_exit():594] send defer
2024-08-19 10:48:13,010 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,010 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 0
2024-08-19 10:48:13,010 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,010 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-19 10:48:13,011 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 1
2024-08-19 10:48:13,011 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,011 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 1
2024-08-19 10:48:13,011 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,011 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-19 10:48:13,011 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 2
2024-08-19 10:48:13,011 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,011 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 2
2024-08-19 10:48:13,011 INFO    HandlerThread:1544672 [system_monitor.py:finish():203] Stopping system monitor
2024-08-19 10:48:13,011 INFO    HandlerThread:1544672 [interfaces.py:finish():202] Joined cpu monitor
2024-08-19 10:48:13,011 INFO    HandlerThread:1544672 [interfaces.py:finish():202] Joined disk monitor
2024-08-19 10:48:13,011 DEBUG   SystemMonitor:1544672 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-19 10:48:13,011 DEBUG   SystemMonitor:1544672 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-19 10:48:13,011 DEBUG   SystemMonitor:1544672 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-19 10:48:13,051 INFO    HandlerThread:1544672 [interfaces.py:finish():202] Joined gpu monitor
2024-08-19 10:48:13,052 INFO    HandlerThread:1544672 [interfaces.py:finish():202] Joined memory monitor
2024-08-19 10:48:13,052 INFO    HandlerThread:1544672 [interfaces.py:finish():202] Joined network monitor
2024-08-19 10:48:13,052 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,052 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-19 10:48:13,052 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 3
2024-08-19 10:48:13,052 DEBUG   SenderThread:1544672 [sender.py:send():379] send: stats
2024-08-19 10:48:13,052 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,052 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 3
2024-08-19 10:48:13,053 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,053 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 3
2024-08-19 10:48:13,053 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 4
2024-08-19 10:48:13,053 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,053 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 4
2024-08-19 10:48:13,053 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,053 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 4
2024-08-19 10:48:13,053 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 5
2024-08-19 10:48:13,053 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,053 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 5
2024-08-19 10:48:13,053 DEBUG   SenderThread:1544672 [sender.py:send():379] send: summary
2024-08-19 10:48:13,055 INFO    SenderThread:1544672 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-08-19 10:48:13,055 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,055 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 5
2024-08-19 10:48:13,055 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 6
2024-08-19 10:48:13,055 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,055 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 6
2024-08-19 10:48:13,055 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,055 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 6
2024-08-19 10:48:13,057 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: status_report
2024-08-19 10:48:13,259 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 7
2024-08-19 10:48:13,259 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,259 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 7
2024-08-19 10:48:13,260 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,260 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 7
2024-08-19 10:48:13,303 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 8
2024-08-19 10:48:13,303 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,303 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 8
2024-08-19 10:48:13,304 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:13,304 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 8
2024-08-19 10:48:13,304 INFO    SenderThread:1544672 [job_builder.py:build():318] Attempting to build job artifact
2024-08-19 10:48:13,304 INFO    SenderThread:1544672 [job_builder.py:_get_source_type():455] is repo sourced job
2024-08-19 10:48:13,331 INFO    SenderThread:1544672 [job_builder.py:build():431] adding wandb-job metadata file
2024-08-19 10:48:13,338 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 9
2024-08-19 10:48:13,338 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:13,338 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 9
2024-08-19 10:48:13,338 DEBUG   SenderThread:1544672 [sender.py:send():379] send: artifact
2024-08-19 10:48:13,861 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/output.log
2024-08-19 10:48:13,861 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/config.yaml
2024-08-19 10:48:13,861 INFO    Thread-12 :1544672 [dir_watcher.py:_on_file_created():271] file/dir created: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/wandb-summary.json
2024-08-19 10:48:14,009 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-19 10:48:14,056 INFO    SenderThread:1544672 [sender.py:send_artifact():1468] sent artifact job-git_github.com_HNYao_masterThesis.git_GeoL_net_run.py - {'id': 'QXJ0aWZhY3Q6MTE1MTcxMjA3NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxMzc0NDY5Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1MTcxNDczMg==', 'versionIndex': 4}}}
2024-08-19 10:48:14,056 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:14,056 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 9
2024-08-19 10:48:14,056 INFO    SenderThread:1544672 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-19 10:48:14,862 INFO    SenderThread:1544672 [dir_watcher.py:finish():388] scan: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/conda-environment.yaml conda-environment.yaml
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/config.yaml config.yaml
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/requirements.txt requirements.txt
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/wandb-metadata.json wandb-metadata.json
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/output.log output.log
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [dir_watcher.py:finish():402] scan save: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/wandb-summary.json wandb-summary.json
2024-08-19 10:48:14,863 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 10
2024-08-19 10:48:14,863 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: poll_exit
2024-08-19 10:48:14,863 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:14,863 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 10
2024-08-19 10:48:14,866 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:14,867 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 10
2024-08-19 10:48:14,867 INFO    SenderThread:1544672 [file_pusher.py:finish():172] shutting down file pusher
2024-08-19 10:48:15,009 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-19 10:48:15,010 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: poll_exit
2024-08-19 10:48:15,245 INFO    wandb-upload_1:1544672 [upload_job.py:push():131] Uploaded file /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/config.yaml
2024-08-19 10:48:15,274 INFO    wandb-upload_0:1544672 [upload_job.py:push():131] Uploaded file /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/conda-environment.yaml
2024-08-19 10:48:15,304 INFO    wandb-upload_2:1544672 [upload_job.py:push():131] Uploaded file /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/requirements.txt
2024-08-19 10:48:15,304 INFO    wandb-upload_4:1544672 [upload_job.py:push():131] Uploaded file /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/wandb-summary.json
2024-08-19 10:48:15,312 INFO    wandb-upload_3:1544672 [upload_job.py:push():131] Uploaded file /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/files/output.log
2024-08-19 10:48:15,512 INFO    Thread-11 :1544672 [sender.py:transition_state():614] send defer: 11
2024-08-19 10:48:15,513 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:15,513 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 11
2024-08-19 10:48:15,513 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:15,513 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 11
2024-08-19 10:48:15,513 INFO    SenderThread:1544672 [file_pusher.py:join():178] waiting for file pusher
2024-08-19 10:48:15,513 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 12
2024-08-19 10:48:15,513 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:15,513 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 12
2024-08-19 10:48:15,513 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:15,513 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 12
2024-08-19 10:48:15,513 INFO    SenderThread:1544672 [file_stream.py:finish():614] file stream finish called
2024-08-19 10:48:15,673 INFO    SenderThread:1544672 [file_stream.py:finish():618] file stream finish is done
2024-08-19 10:48:15,674 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 13
2024-08-19 10:48:15,674 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:15,674 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 13
2024-08-19 10:48:15,674 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:15,674 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 13
2024-08-19 10:48:15,674 INFO    SenderThread:1544672 [sender.py:transition_state():614] send defer: 14
2024-08-19 10:48:15,674 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: defer
2024-08-19 10:48:15,674 INFO    HandlerThread:1544672 [handler.py:handle_request_defer():172] handle defer: 14
2024-08-19 10:48:15,674 DEBUG   SenderThread:1544672 [sender.py:send():379] send: final
2024-08-19 10:48:15,674 DEBUG   SenderThread:1544672 [sender.py:send():379] send: footer
2024-08-19 10:48:15,674 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: defer
2024-08-19 10:48:15,674 INFO    SenderThread:1544672 [sender.py:send_request_defer():610] handle sender defer: 14
2024-08-19 10:48:15,674 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-19 10:48:15,675 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: poll_exit
2024-08-19 10:48:15,675 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-19 10:48:15,675 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: poll_exit
2024-08-19 10:48:15,675 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: server_info
2024-08-19 10:48:15,675 DEBUG   SenderThread:1544672 [sender.py:send_request():406] send_request: server_info
2024-08-19 10:48:15,676 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: get_summary
2024-08-19 10:48:15,676 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: sampled_history
2024-08-19 10:48:15,676 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-19 10:48:15,804 INFO    MainThread:1544672 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-08-19 10:48:15,804 INFO    MainThread:1544672 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-08-19 10:48:15,804 INFO    MainThread:1544672 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-08-19 10:48:15,804 DEBUG   HandlerThread:1544672 [handler.py:handle_request():146] handle_request: shutdown
2024-08-19 10:48:15,804 INFO    HandlerThread:1544672 [handler.py:finish():866] shutting down handler
2024-08-19 10:48:16,675 INFO    WriterThread:1544672 [datastore.py:close():296] close: /home/stud/zhoy/MasterThesis_zhoy/wandb/run-20240819_104807-2ebhzfim/run-2ebhzfim.wandb
2024-08-19 10:48:16,804 INFO    SenderThread:1544672 [sender.py:finish():1546] shutting down sender
2024-08-19 10:48:16,804 INFO    SenderThread:1544672 [file_pusher.py:finish():172] shutting down file pusher
2024-08-19 10:48:16,804 INFO    SenderThread:1544672 [file_pusher.py:join():178] waiting for file pusher
